dossier_id,source_id,source_type_raw,year_raw,title_or_database_raw,doi_or_accession_raw,pmid_raw,url_raw
M4-FUNG-0013,S004,primary research,2014,Monascus azaphilone pigment biosynthesis employs a dedicated fatty acid synthase for short chain fatty acyl moieties,10.1007/s13765-014-4017-0,,https://doi.org/10.1007/s13765-014-4017-0
M4-FUNG-0013,S005,primary research,2017,A reductase gene mppE controls yellow component production in azaphilone polyketide pathway of Monascus,10.1007/s10529-016-2232-y,27714556,https://doi.org/10.1007/s10529-016-2232-y
M4-FUNG-0013,S006,primary research,2017,Inactivation of the oxidase gene mppG results in the selective loss of orange azaphilone pigments in Monascus purpureus,10.1007/s13765-017-0296-6,,https://doi.org/10.1007/s13765-017-0296-6
M4-FUNG-0014,S001,database,2024,MIBiG BGC0000030.3,BGC0000030.3,,https://mibig.secondarymetabolites.org/repository/BGC0000030.3/index.html
M4-FUNG-0014,S002,sequence/taxonomy database,current,NCBI HF679027.1 / Fusarium fujikuroi IMI 58289 taxonomy,HF679027.1; TaxID 1279085,,https://www.ncbi.nlm.nih.gov/nuccore/HF679027.1
M4-FUNG-0014,S003,primary research,2009,"Biosynthesis of the red pigment bikaverin in Fusarium fujikuroi: genes, their function and regulation",10.1111/j.1365-2958.2009.06695.x,19400779,https://doi.org/10.1111/j.1365-2958.2009.06695.x
M4-FUNG-0014,S004,primary research,2002,The polyketide synthase gene pks4 from Gibberella fujikuroi encodes a key enzyme in the biosynthesis of the red pigment bikaverin,10.1016/S1087-1845(02)00501-7,12409099,https://doi.org/10.1016/S1087-1845(02)00501-7
M4-FUNG-0014,S005,primary research,2015,"Genetic engineering, high resolution mass spectrometry and nuclear magnetic resonance spectroscopy elucidate the bikaverin biosynthetic pathway in Fusarium fujikuroi",10.1016/j.fgb.2015.09.006,26382642,https://doi.org/10.1016/j.fgb.2015.09.006
M4-FUNG-0014,S006,primary genomics/omics,2013,Deciphering the Cryptic Genome: Genome-wide Analyses of the Rice Pathogen Fusarium fujikuroi Reveal Complex Regulation of Secondary Metabolism and Novel Metabolites,10.1371/journal.ppat.1003475,23825955,https://doi.org/10.1371/journal.ppat.1003475
M4-FUNG-0014,S007,primary research,2010,Stimulation of bikaverin production by sucrose and by salt starvation in Fusarium fujikuroi,10.1007/s00253-009-2282-3,19838698,https://doi.org/10.1007/s00253-009-2282-3
M4-FUNG-0014,S008,primary research,2018,Conserved Responses in a War of Small Molecules between a Plant-Pathogenic Bacterium and Fungi,10.1128/mbio.00820-18,29789359,https://doi.org/10.1128/mbio.00820-18
M4-FUNG-0015,S001,database,current,MIBiG BGC0000037.4,BGC0000037.4,,https://mibig.secondarymetabolites.org/repository/BGC0000037.4/
M4-FUNG-0015,S002,sequence/taxonomy database,current,NCBI BN001301.1 — Aspergillus nidulans FGSC A4 chromosome I,BN001301.1; TaxID 227321,,https://www.ncbi.nlm.nih.gov/nuccore/BN001301.1
M4-FUNG-0015,S003,primary research,2012,Identification and molecular genetic analysis of the cichorine gene cluster in Aspergillus nidulans,10.1039/C2MD20055D,24244835,https://pmc.ncbi.nlm.nih.gov/articles/PMC3826659/
M4-FUNG-0015,S004,primary research,2012,Illuminating the diversity of aromatic polyketide synthases in Aspergillus nidulans,10.1021/ja3016395,22510154,https://pubmed.ncbi.nlm.nih.gov/22510154/
M4-FUNG-0015,S005,primary research,2016,Development of Genetic Dereplication Strains in Aspergillus nidulans Results in the Discovery of Aspercryptin,10.1002/anie.201507097,26563584,https://pubmed.ncbi.nlm.nih.gov/26563584/
M4-FUNG-0015,S006,primary research,2019,Discovery of Three New Phytotoxins from the Fungus Aspergillus nidulans by Pathway Inactivation,10.3390/molecules24030515,30708999,https://pubmed.ncbi.nlm.nih.gov/30708999/
M4-FUNG-0015,S007,primary research,2025,Overexpression of a pathway-specific transcriptional factor CicD leads to the discovery of new phytotoxins in Aspergillus nidulans,10.1039/D4OB02051K,,https://pubs.rsc.org/en/content/articlehtml/2025/ob/d4ob02051k
M4-FUNG-0015,S008,review / synthesis,2024,"Fungal phthalimidines—chemodiversity, bioactivity and biosynthesis of a unique class of natural products",10.1007/s11101-024-09923-1,,https://link.springer.com/article/10.1007/s11101-024-09923-1
M4-FUNG-0015,S009,curated protein database,current,UniProt cichorine-pathway entries,Q5AZ32; A0A1U8QH20; A0A1U8QYA8; A0A1U8QIH0; C8V0D4,,https://www.uniprot.org/
M4-FUNG-0015,S010,current MIBiG cluster GenBank,current,BGC0000037 cluster GenBank regional annotation,BGC0000037.gbk,,https://mibig.secondarymetabolites.org/repository/BGC0000037.4/BGC0000037.gbk
M4-FUNG-0016,S001,database,current,MIBiG BGC0000039.3,BGC0000039.3,,https://mibig.secondarymetabolites.org/repository/BGC0000039.3/
M4-FUNG-0016,S002,sequence/taxonomy database,current,NCBI AB072893.1 / Penicillium citrinum,AB072893.1; TaxID 5077,,https://www.ncbi.nlm.nih.gov/nuccore/AB072893
M4-FUNG-0016,S003,primary research,2002,Molecular cloning and characterization of an ML-236B (compactin) biosynthetic gene cluster in Penicillium citrinum,10.1007/s00438-002-0697-y,12172803,https://pubmed.ncbi.nlm.nih.gov/12172803/
M4-FUNG-0016,S004,primary research,2002,Effect of increased dosage of the ML-236B biosynthetic gene cluster on ML-236B production in Penicillium citrinum,PMID 12242508,12242508,https://pubmed.ncbi.nlm.nih.gov/12242508/
M4-FUNG-0016,S005,primary research,2002,"Functional analysis of mlcR, a regulatory gene for ML-236B biosynthesis in Penicillium citrinum",PMID 12436257,12436257,https://pubmed.ncbi.nlm.nih.gov/12436257/
M4-FUNG-0016,S006,primary research,2008,Identification of the specific sequence recognized by Penicillium citrinum MlcR,10.1016/j.fgb.2008.07.002,18667169,https://pubmed.ncbi.nlm.nih.gov/18667169/
M4-FUNG-0016,S007,process research,2002,Optimization of compactin production in chemically defined medium,10.1016/S0032-9592(02)00138-3,,https://www.sciencedirect.com/science/article/pii/S0032959202001383
M4-FUNG-0017,S001,database,current,MIBiG BGC0000045.3,BGC0000045.3,,https://mibig.secondarymetabolites.org/repository/BGC0000045.3/index.html
M4-FUNG-0017,S002,sequence database,2013,"Aspergillus terreus strain AH-02-30-F7 dehydrocurvularin biosynthetic gene cluster, complete sequence",JX971534.1,,https://getentry.ddbj.nig.ac.jp/getentry/na/JX971534
M4-FUNG-0017,S003,primary research,2013,"Characterization of the Biosynthetic Genes for 10,11-Dehydrocurvularin, a Heat Shock Response-Modulating Anticancer Fungal Polyketide from Aspergillus terreus",10.1128/AEM.03334-12,23335766,https://journals.asm.org/doi/10.1128/AEM.03334-12
M4-FUNG-0017,S004,taxonomy database,current,NCBI Taxonomy — Aspergillus terreus,TaxID 33178,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=33178&mode=info
M4-FUNG-0017,S005,primary natural-products research,2004,Cytotoxic and Other Metabolites of Aspergillus Inhabiting the Rhizosphere of Sonoran Desert Plants,10.1021/np040139d,15620238,https://pubs.acs.org/doi/10.1021/np040139d
M4-FUNG-0018,S001,database,current,MIBiG BGC0000046.4,BGC0000046.4,,https://mibig.secondarymetabolites.org/repository/BGC0000046.4/index.html
M4-FUNG-0018,S002,taxonomy database,current,NCBI Taxonomy — Alternaria brassicicola ATCC 96836,TaxID 622360,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=622360
M4-FUNG-0018,S003,primary research,2009,Biosynthesis and role in virulence of the histone deacetylase inhibitor depudecin from Alternaria brassicicola,10.1094/MPMI-22-10-1258,19737099,https://pubmed.ncbi.nlm.nih.gov/19737099/
M4-FUNG-0018,S004,genome resource,2015,"The Alternaria genomes database: a comprehensive resource for a fungal genus comprised of saprophytes, plant pathogens, and allergenic species",10.1186/s12864-015-1430-7,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4387663/
M4-FUNG-0018,S005,primary research,2015,"Metabolite diversity in the plant pathogen Alternaria brassicicola: factors affecting production of brassicicolin A, depudecin, phomapyrone A and other metabolites",10.3852/15-054,26297782,https://www.tandfonline.com/doi/full/10.3852/15-054
M4-FUNG-0018,S006,primary comparative/evolutionary research,2017,Differential Retention of Gene Functions in a Secondary Metabolite Cluster,10.1093/molbev/msx145,,https://academic.oup.com/mbe/article/34/8/2002/3778301
M4-FUNG-0018,S007,plant-pathogen review,2015,How the Necrotrophic Fungus Alternaria brassicicola Kills Plant Cells Remains an Enigma,10.1128/EC.00226-14,,https://pmc.ncbi.nlm.nih.gov/articles/PMC4385798/
M4-FUNG-0018,S008,primary natural-products research,1992,"Depudecin: a novel compound inducing the flat phenotype of NIH3T3 cells doubly transformed by ras- and src-oncogene, produced by Alternaria brassicicola",NR,1500354,https://pubmed.ncbi.nlm.nih.gov/1500354/
M4-FUNG-0019,S001,database,current,MIBiG BGC0000048.3,BGC0000048.3,,https://mibig.secondarymetabolites.org/repository/BGC0000048.3/index.html
M4-FUNG-0019,S002,primary research,2006,"A polyketide synthase gene required for biosynthesis of the aflatoxin-like toxin, dothistromin",10.1007/s11046-006-0240-5,16649078,https://doi.org/10.1007/s11046-006-0240-5
M4-FUNG-0019,S003,primary research,2002,"Dothistroma pini, a forest pathogen, contains homologs of aflatoxin biosynthetic pathway genes",10.1128/AEM.68.6.2885-2892.2002,12039746,https://doi.org/10.1128/AEM.68.6.2885-2892.2002
M4-FUNG-0019,S004,primary research,2007,Fragmentation of an aflatoxin-like gene cluster in a forest pathogen,10.1016/j.fgb.2007.06.005,17683963,https://doi.org/10.1016/j.fgb.2007.06.005
M4-FUNG-0019,S005,primary research,2008,Early expression of aflatoxin-like dothistromin genes in the forest pathogen Dothistroma septosporum,10.1016/j.mycres.2007.03.018,18262779,https://doi.org/10.1016/j.mycres.2007.03.018
M4-FUNG-0019,S006,primary genomics,2012,The Genomes of the Fungal Plant Pathogens Cladosporium fulvum and Dothistroma septosporum Reveal Adaptation to Different Hosts and Lifestyles But Also Signatures of Common Ancestry,10.1371/journal.pgen.1003088,23209441,https://doi.org/10.1371/journal.pgen.1003088
M4-FUNG-0019,S007,primary research,2013,Dothistromin genes at multiple separate loci are regulated by AflR,10.1016/j.fgb.2012.11.006,23207690,https://doi.org/10.1016/j.fgb.2012.11.006
M4-FUNG-0019,S008,primary research,2015,Dothistromin toxin is a virulence factor in dothistroma needle blight of pines,10.1111/ppa.12229,,https://doi.org/10.1111/ppa.12229
M4-FUNG-0019,S009,primary research,2016,LaeA negatively regulates dothistromin production in the pine needle pathogen Dothistroma septosporum,10.1016/j.fgb.2016.11.001,27818262,https://doi.org/10.1016/j.fgb.2016.11.001
M4-FUNG-0019,S010,primary research,2018,Chromatin-level regulation of the fragmented dothistromin gene cluster in the forest pathogen Dothistroma septosporum,10.1111/mmi.13898,29240271,https://doi.org/10.1111/mmi.13898
M4-FUNG-0019,S011,primary research,2009,Functional analysis of a putative Dothistromin toxin MFS transporter gene,10.3390/toxins1020173,22069539,https://doi.org/10.3390/toxins1020173
M4-FUNG-0019,S012,primary research,2019,Reduced Virulence of an Introduced Forest Pathogen over 50 Years,10.1111/mpp.12791,,https://doi.org/10.1111/mpp.12791
M4-FUNG-0019,S013,taxonomy database,current,NCBI/UniProt taxonomy — Dothistroma septosporum NZE10,TaxID 675120,,https://www.uniprot.org/taxonomy/675120
M4-FUNG-0019,S014,primary methods/genetics,2022,Targeted Gene Mutations in the Forest Pathogen Dothistroma septosporum Using CRISPR/Cas9,10.3390/plants11081016,35448744,https://doi.org/10.3390/plants11081016
M4-FUNG-0020,S001,database,current,MIBiG BGC0000057,BGC0000057,,https://mibig.secondarymetabolites.org/repository/BGC0000057.5/index.html
M4-FUNG-0020,S002,taxonomy/genome database,current,NCBI taxonomy / A. nidulans FGSC A4,TaxID 227321; AACD01000135.1,,https://www.ncbi.nlm.nih.gov/datasets/taxonomy/227321/
M4-FUNG-0020,S003,primary research,2010,Molecular genetic analysis of the orsellinic acid/F9775 gene cluster of Aspergillus nidulans,10.1039/b904541d,20174687,https://pmc.ncbi.nlm.nih.gov/articles/PMC2903553/
M4-FUNG-0020,S004,primary research,2009,Intimate bacterial–fungal interaction triggers biosynthesis of archetypal polyketides in Aspergillus nidulans,10.1073/pnas.0901870106,19666480,https://pmc.ncbi.nlm.nih.gov/articles/PMC2732885/
M4-FUNG-0020,S005,primary research,2009,Chromatin-level regulation of biosynthetic gene clusters,10.1038/nchembio.177,19448638,https://www.nature.com/articles/nchembio.177
M4-FUNG-0020,S006,primary research,2011,Bacteria-induced natural product formation in Aspergillus nidulans requires Saga/Ada-mediated histone acetylation,10.1073/pnas.1103523108,21825172,https://pmc.ncbi.nlm.nih.gov/articles/PMC3161617/
M4-FUNG-0020,S007,primary research,2013,VeA and MvlA repression of the cryptic orsellinic acid gene cluster in Aspergillus nidulans involves histone 3 acetylation,10.1111/mmi.12326,23841751,https://pmc.ncbi.nlm.nih.gov/articles/PMC3773851/
M4-FUNG-0020,S008,primary research,2012,Overexpression of the Aspergillus nidulans histone 4 acetyltransferase EsaA increases activation of secondary metabolite production,10.1111/j.1365-2958.2012.08195.x,22882998,https://pubmed.ncbi.nlm.nih.gov/22882998/
M4-FUNG-0020,S009,primary research,2026,Methyltransferase CclA-dependent control of secondary metabolite gene clusters and stress response in Aspergillus nidulans,10.1016/j.fgb.2026.104079,41935711,https://www.sciencedirect.com/science/article/pii/S108718452600023X
M4-FUNG-0021,S001,database,current,MIBiG BGC0000062.4,BGC0000062.4,,https://mibig.secondarymetabolites.org/repository/BGC0000062.4/index.html
M4-FUNG-0021,S002,strain/taxonomy database,current,Fusarium verticillioides FGSC 7600 / M3125,TaxID 334819,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=334819
M4-FUNG-0021,S003,primary research,1999,A polyketide synthase gene required for biosynthesis of fumonisin mycotoxins in Gibberella fujikuroi mating population A,10.1006/fgbi.1999.1141,10413619,https://doi.org/10.1006/fgbi.1999.1141
M4-FUNG-0021,S004,primary field research,2002,FUM1—A gene required for fumonisin biosynthesis but not for maize ear rot and ear infection,10.1094/MPMI.2002.15.11.1157,12423021,https://pubmed.ncbi.nlm.nih.gov/12423021/
M4-FUNG-0021,S005,primary research,2007,The Fusarium verticillioides FUM gene cluster encodes a Zn(II)2Cys6 protein that affects FUM gene expression and fumonisin production,10.1128/EC.00400-06,17483290,https://journals.asm.org/doi/10.1128/ec.00400-06
M4-FUNG-0021,S006,primary research,2004,Determining the biosynthetic sequence in the early steps of the fumonisin pathway by use of three gene-disruption mutants,10.1021/jf035429z,15137825,https://doi.org/10.1021/jf035429z
M4-FUNG-0021,S007,primary research,2006,Deletion analysis of FUM genes involved in tricarballylic ester formation during fumonisin biosynthesis,10.1021/jf0617869,17147424,https://doi.org/10.1021/jf0617869
M4-FUNG-0021,S008,primary research,2020,Self-Protection against the Sphingolipid Biosynthesis Inhibitor Fumonisin B1 Is Conferred by a FUM Cluster-Encoded Ceramide Synthase,10.1128/mbio.00455-20,32546615,https://journals.asm.org/doi/10.1128/mbio.00455-20
M4-FUNG-0021,S009,primary research,2025,The palmitoyl-CoA ligase Fum16 is part of a Fusarium verticillioides fumonisin subcluster involved in self-protection,10.1128/mbio.02681-24,39704544,https://journals.asm.org/doi/10.1128/mbio.02681-24
M4-FUNG-0021,S010,review,2018,"Fusarium verticillioides: advancements in understanding toxicity, virulence, and niche adaptations of a model mycotoxigenic pathogen of maize",10.1094/PHYTO-06-17-0203-RVW,,https://doi.org/10.1094/PHYTO-06-17-0203-RVW
M4-FUNG-0021,S011,sequence database,current,"Gibberella moniliformis fumonisin biosynthetic gene cluster, complete sequence",AF155773.5,,https://www.ncbi.nlm.nih.gov/nuccore/AF155773.5
M4-FUNG-0021,S012,primary research,2006,Fumonisin production in the maize pathogen Fusarium verticillioides: genetic basis of naturally occurring chemical variation,10.1021/jf0527706,16536629,https://doi.org/10.1021/jf0527706
M4-FUNG-0021,S013,primary research,2012,Transcription of genes in the biosynthetic pathway for fumonisin mycotoxins is epigenetically and differentially regulated,10.1128/EC.05159-11,22117026,https://pmc.ncbi.nlm.nih.gov/articles/PMC3294439/
M4-FUNG-0021,S014,primary research,2013,"Integrating toxin gene expression, growth and fumonisin B1/B2 production under different environmental factors",10.1098/rsif.2013.0320,23697716,https://pubmed.ncbi.nlm.nih.gov/23697716/
M4-FUNG-0021,S015,primary research,2023,Vacuole proteins with optimized microtubule assembly are required for Fum1 protein localization and fumonisin biosynthesis,NR,36836382,https://pubmed.ncbi.nlm.nih.gov/36836382/
M4-FUNG-0021,S016,primary research,2003,Co-expression of 15 contiguous genes delineates a fumonisin biosynthetic gene cluster,NR,12620260,https://pubmed.ncbi.nlm.nih.gov/12620260/
M4-FUNG-0021,S017,primary research,2012,Identification of early fumonisin biosynthetic intermediates by inactivation of FUM6,NR,22991966,https://pubmed.ncbi.nlm.nih.gov/22991966/
M4-FUNG-0021,S018,primary research,2003,FUM13 encodes a short-chain dehydrogenase/reductase required for C-3 carbonyl reduction,10.1021/jf0262007,12720383,https://pubmed.ncbi.nlm.nih.gov/12720383/
M4-FUNG-0021,S019,primary research,2008,A fumonisin biosynthetic gene cluster in Fusarium oxysporum strain O-1890 and the genetic basis for B versus C fumonisin production,10.1016/j.fgb.2008.02.004,18375156,https://pubmed.ncbi.nlm.nih.gov/18375156/
