compact_fact_id,dossier_id,section,source_row,fact_type,label_raw,statement_raw,source_ids,extra_raw_json,normalization_status
CF_d1b46e1aac26,M4-FUNG-0109,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,paxP/paxQ,P450 oxidative tailoring from paspaline toward paxilline,S001; S003,,unreviewed
CF_377ae97b7503,M4-FUNG-0109,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,paxD,"prenyltransferase responsible for 21,22-diprenylated paxilline branch",S001; S004,,unreviewed
CF_67976d723637,M4-FUNG-0109,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,C001,Heterologous reconstruction in A. oryzae provides direct pathway sufficiency evidence for paxilline biosynthetic machinery.,S003,,unreviewed
CF_0ed294e05c6d,M4-FUNG-0110,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,notE,bimodular NRPS coupling L-proline and L-tryptophan to brevianamide F,S002,,unreviewed
CF_5e92fd2cc6fb,M4-FUNG-0110,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,notF,reverse prenyltransferase converting brevianamide F to deoxybrevianamide E,S002,,unreviewed
CF_ce662c5c1856,M4-FUNG-0110,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,notB,FAD-dependent notoamide E oxidase; protein-level evidence supports oxidative late-stage chemistry,S003,,unreviewed
CF_bae33bf4a06a,M4-FUNG-0110,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,C001,"Cluster identity is strong, but original 2010 pathway mapping mixed expression correlation, homology and structure-based inference; evidence grades remain enzyme-specific.",S001; S002,,unreviewed
CF_e2e2d0326860,M4-FUNG-0111,GENES_AND_REGULATION,20,gene_or_mechanism_fact,encA / AFUA_4G00210,iterative nonreducing PKS required for endocrocin production,S001; S002,,unreviewed
CF_ccf9e73de878,M4-FUNG-0111,GENES_AND_REGULATION,21,gene_or_mechanism_fact,encB / AFUA_4G00220,discrete metallo-β-lactamase-type thioesterase required for scaffold biosynthesis,S001; S002,,unreviewed
CF_89185143d529,M4-FUNG-0111,GENES_AND_REGULATION,22,gene_or_mechanism_fact,encC / AFUA_4G00225,monooxygenase required for pathway output,S001; S002,,unreviewed
CF_a812d5befc15,M4-FUNG-0111,GENES_AND_REGULATION,23,gene_or_mechanism_fact,encD / AFUA_4G00230,"2OG-Fe(II) oxidoreductase with negative effect on endocrocin accumulation: deletion increases, overexpression eliminates product",S002,,unreviewed
CF_32d62a044932,M4-FUNG-0111,GENES_AND_REGULATION,24,gene_or_mechanism_fact,LaeA,global secondary-metabolism regulator controlling enc biosynthetic-gene expression,S002,,unreviewed
CF_41297edb2775,M4-FUNG-0112,GENES_AND_ACTIVATION,20,gene_or_mechanism_fact,orsA / AN7909,nonreducing PKS; targeted deletions show the PKS alone is required for orsellinic acid biosynthesis,S002,,unreviewed
CF_3b17dd726522,M4-FUNG-0112,GENES_AND_ACTIVATION,21,gene_or_mechanism_fact,F9775_extension,"two additional cluster genes are required for F9775A/B, while deletion phenotypes also expose gerfelin and diorcinol branch products",S002,,unreviewed
CF_05f2dedb8db0,M4-FUNG-0112,GENES_AND_ACTIVATION,22,gene_or_mechanism_fact,ecological_induction,physical interaction with Streptomyces rapamycinicus activates the silent ors programme,S003,,unreviewed
CF_2d3f57b88c2b,M4-FUNG-0112,GENES_AND_ACTIVATION,23,gene_or_mechanism_fact,chromatin_gate,Saga/Ada histone acetyltransferase components GcnE and AdaB are required for bacterial induction,S003,,unreviewed
CF_05e0b5520bc9,M4-FUNG-0112,GENES_AND_ACTIVATION,24,gene_or_mechanism_fact,C001,Retired MIBiG status does not invalidate the underlying genetic and ecological activation evidence; it changes how the database representation is counted.,S001; S002; S003,,unreviewed
CF_0a8f91fe3555,M4-FUNG-0113,ACTIVATION_AND_MECHANISM,20,unresolved_compact_fact,ATEG_00325.1,hybrid PKS-NRPS responsible for core scaffold biosynthesis,S002,,unreviewed
CF_60ede2f5d66d,M4-FUNG-0113,ACTIVATION_AND_MECHANISM,21,unresolved_compact_fact,pathway_activator,adjacent transcriptional activator overexpression is insufficient by itself to activate the silent pathway,S002,,unreviewed
CF_d5337205433a,M4-FUNG-0113,ACTIVATION_AND_MECHANISM,22,unresolved_compact_fact,physiology_gate,"production requires permissive physiological conditions: selected amino acids, alkaline pH, and absence of dominant glucose repression",S002,,unreviewed
CF_810d1293b51b,M4-FUNG-0113,ACTIVATION_AND_MECHANISM,23,unresolved_compact_fact,CreA,global carbon catabolite repression overrides positive pathway-specific activation,S002,,unreviewed
CF_b18c48730a18,M4-FUNG-0113,ACTIVATION_AND_MECHANISM,24,unresolved_compact_fact,C001,This record directly demonstrates that transcription-factor engagement is not sufficient when metabolic/physiological gates remain closed.,S002,,unreviewed
CF_68d06d63c6ba,M4-FUNG-0114,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,aclP,NRPS forming the diketopiperazine core from two phenylalanine residues,S002; S003,,unreviewed
CF_4749864226de,M4-FUNG-0114,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,aclH,flavin-dependent halogenase participating in conversion of one phenylalanine-derived unit toward chlorotyrosine chemistry,S003,,unreviewed
CF_5a3570e17151,M4-FUNG-0114,GENES_AND_MECHANISM,23,gene_or_mechanism_fact,aclT,thioredoxin-reductase component of sulfur/redox maturation system,S002; S004,,unreviewed
CF_c79605de5200,M4-FUNG-0114,GENES_AND_MECHANISM,24,gene_or_mechanism_fact,C001,"The pathway includes extensive post-NRPS oxidative rearrangement, halogenation and sulfur chemistry; gene-level evidence is retained separately from inferred intermediate order.",S002; S003,,unreviewed
CF_0f60195fad90,M4-FUNG-0115,ACTIVATION_AND_MECHANISM,20,unresolved_compact_fact,pynR,dedicated transcriptional activator; forced expression activates the dormant cluster and yields pyranonigrin E,S002,,unreviewed
CF_a9d12c1c4bd6,M4-FUNG-0115,ACTIVATION_AND_MECHANISM,21,unresolved_compact_fact,pynA,hybrid PKS-NRPS core synthetase,S002; S003,,unreviewed
CF_145553af8667,M4-FUNG-0115,ACTIVATION_AND_MECHANISM,22,unresolved_compact_fact,redox_pair,two redox enzymes are required for characteristic fused γ-pyrone formation,S003,,unreviewed
CF_2ece8ef6e6ed,M4-FUNG-0115,ACTIVATION_AND_MECHANISM,23,unresolved_compact_fact,protease_homologue,performs exo-methylene formation in the resolved pathway,S003,,unreviewed
CF_5c1ed9357542,M4-FUNG-0115,ACTIVATION_AND_MECHANISM,24,unresolved_compact_fact,U001,Later pathway elucidation improves mechanistic confidence but does not justify silently changing the MIBiG completeness flag from unknown to complete.,S001; S003,,unreviewed
CF_582bcfddc44e,M4-FUNG-0116,PROGRAMMING_AND_RECONSTRUCTION,20,unresolved_compact_fact,PKS-NRPS_core,hybrid fungal synthase architecture generates the 2-pyridone precursor framework,S002,,unreviewed
CF_2d99b245f8d7,M4-FUNG-0116,PROGRAMMING_AND_RECONSTRUCTION,21,unresolved_compact_fact,HR-PKS_programming,rational domain swaps between tenellin and desmethylbassianin PKSs map methylation pattern and chain length to specific synthase programming features,S002,,unreviewed
CF_3edf817ca37e,M4-FUNG-0116,PROGRAMMING_AND_RECONSTRUCTION,22,unresolved_compact_fact,P450_tailoring,coexpression of two tenellin-cluster P450s with engineered synthases restores bassianin-type oxidative tailoring,S002,,unreviewed
CF_12c1eebd3a6d,M4-FUNG-0116,PROGRAMMING_AND_RECONSTRUCTION,23,unresolved_compact_fact,C001,This record offers direct causal evidence that fungal iterative PKS programming can be experimentally reassigned through domain architecture rather than inferred only from final metabolite structure.,S002,,unreviewed
CF_0cf7c3060d96,M4-FUNG-0117,GENES_AND_MECHANISM,15,gene_or_mechanism_fact,HRPKS_AIA58899.1,iterative highly reducing PKS forming brefeldin polyketide precursor,S001; S002,,unreviewed
CF_5cd755b14fcd,M4-FUNG-0117,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,thiohydrolase_AIA58903.1,partnering thiohydrolase controls PKS product chain length; experimentally tested,S002,,unreviewed
CF_0f7831acda5c,M4-FUNG-0117,GENES_AND_MECHANISM,17,gene_or_mechanism_fact,tailoring_context,four cluster P450 candidates are present; individual pathway assignments should not be upgraded beyond reported evidence,S001,,unreviewed
CF_fd8c12f852fc,M4-FUNG-0117,GENES_AND_MECHANISM,18,gene_or_mechanism_fact,C001,This record directly demonstrates trans-acting chain-length control of a fungal HRPKS by a partnering thiohydrolase.,S002,,unreviewed
CF_3ab451b4ace0,M4-FUNG-0118,GENES_AND_MECHANISM,15,gene_or_mechanism_fact,NRPS_ADY16697.1,"multi-module NRPS with inferred anthranilate, tryptophan and alanine substrate specificities",S001; S002,,unreviewed
CF_1cf0eee0e92f,M4-FUNG-0118,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,pathway_evidence,defining study combined genetic and biochemical investigation; ATP-PPi exchange and structure-based inference support substrate assignments,S002,,unreviewed
CF_37a9bb89e357,M4-FUNG-0118,GENES_AND_MECHANISM,17,gene_or_mechanism_fact,U001,Do not label the pathway complete: current MIBiG completeness is unknown despite extensive pathway work.,S001,,unreviewed
CF_26f815c93142,M4-FUNG-0119,GENES_AND_MECHANISM,15,gene_or_mechanism_fact,core_architecture,"iterative type-I PKS region with oxidoreductase, P450, dehydratase and ligase-like tailoring candidates",S001; S003,,unreviewed
CF_6e06d25b213b,M4-FUNG-0119,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,U001,Many individual gene-to-reaction assignments remain prediction-heavy; retain as hypotheses rather than direct causality.,S001; S003,,unreviewed
CF_fa678cb9e783,M4-FUNG-0120,GENES_AND_MECHANISM,15,gene_or_mechanism_fact,TESG_06702,polyketide synthase; core scaffold enzyme,S001; S002,,unreviewed
CF_84b9754138e9,M4-FUNG-0120,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,TESG_06703,DMATS-family prenyltransferase in the five-gene evidence locus,S001; S002,,unreviewed
CF_544d6c09843c,M4-FUNG-0120,GENES_AND_MECHANISM,17,activation_context_fact,activation_context,cryptic dermatophyte pathway accessed by heterologous expression in Aspergillus nidulans,S002; S003,,unreviewed
CF_e2a1fb936be5,M4-FUNG-0121,EVIDENCE_AND_PROVENANCE,15,unresolved_compact_fact,experimental_basis,gene-expression correlation and heterologous expression were reported in the defining study,S001; S002,,unreviewed
CF_d8490fe49ad1,M4-FUNG-0121,EVIDENCE_AND_PROVENANCE,16,unresolved_compact_fact,U001,Retired status governs active-cluster counting even though historical biosynthetic evidence remains informative.,S001,,unreviewed
CF_facd6ee99871,M4-FUNG-0122,GENES_AND_BOUNDARY,15,gene_or_mechanism_fact,HTS1_AGQ43600.1,HC-toxin synthetase; backbone NRPS represented in MIBiG,S001; S002,,unreviewed
CF_a9283ae8f6c1,M4-FUNG-0122,GENES_AND_BOUNDARY,16,gene_or_mechanism_fact,boundary_warning,"MIBiG contains one gene, but the HC-toxin TOX2 locus is a much larger duplicated/multigene system; do not equate this entry with the complete pathway.",S003,,unreviewed
CF_a49d0806f258,M4-FUNG-0123,GENES_AND_MECHANISM,15,gene_or_mechanism_fact,glpks3_AKL78824.1,iterative type-I PKS; principal represented core enzyme,S001; S002,,unreviewed
CF_68b9ef6037ca,M4-FUNG-0123,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,boundary_warning,Partial record at a contig edge; absence of additional genes from the displayed interval is not evidence that they are unnecessary.,S001,,unreviewed
CF_704e9b232ca0,M4-FUNG-0124,EVIDENCE_AND_MECHANISM,15,unresolved_compact_fact,functional_cluster,defining comparative/functional genomics study identified a 12-gene fusaric-acid biosynthetic cluster in Fusarium species,S002,,unreviewed
CF_8fb29ef97c70,M4-FUNG-0124,EVIDENCE_AND_MECHANISM,16,unresolved_compact_fact,U001,Current display contains additional surrounding genes; do not assign all displayed genes to biosynthesis without direct support.,S001; S002,,unreviewed
CF_98fa7b3584d3,M4-FUNG-0125,GENES_AND_MECHANISM,15,gene_or_mechanism_fact,pathway_architecture,concise biosynthetic route to communesin indole alkaloids experimentally elucidated,S002,,unreviewed
CF_59742baa48d6,M4-FUNG-0125,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,P450_coupling,P450-mediated coupling of indole fragments forges communesin core and can generate unnatural isomers,S003,,unreviewed
CF_593cc0dbad88,M4-FUNG-0126,GENES_AND_MECHANISM,16,gene_or_mechanism_fact,fumoS_AKC54422.1,fumosorinone biosynthesis polyketide synthase,S001; S002,,unreviewed
CF_df5026784822,M4-FUNG-0126,GENES_AND_MECHANISM,17,gene_or_mechanism_fact,accessory_enzymes,trans-enoyl reductase plus two cytochrome P450 monooxygenases and C6 zinc-finger regulator encoded in displayed region,S001,,unreviewed
CF_55f0d417af98,M4-FUNG-0126,GENES_AND_MECHANISM,18,gene_or_mechanism_fact,bioactivity,fumosorinone reported as a protein tyrosine phosphatase 1B inhibitor,S002,,unreviewed
CF_4a2ae223cac5,M4-FUNG-0127,GENES_AND_PATHWAY,22,gene_or_mechanism_fact,CgsA,polyketide synthase generating the aromatic pathway precursor,S003,,unreviewed
CF_fa934fbc9a0d,M4-FUNG-0127,GENES_AND_PATHWAY,23,gene_or_mechanism_fact,CgsB,cytochrome P450 hydroxylating the C5 methyl group of the CgsA-derived aromatic product,S003,,unreviewed
CF_9213a8d54fb0,M4-FUNG-0127,GENES_AND_PATHWAY,24,gene_or_mechanism_fact,CgsF,flavin-containing monooxygenase promoting decarboxylation to the quinone shanorellin,S003,,unreviewed
CF_5d73ead2d3f9,M4-FUNG-0127,GENES_AND_PATHWAY,25,gene_or_mechanism_fact,CgsG,pathway transcription factor; regulatable overexpression activates the otherwise trace/silent cluster,S003,,unreviewed
CF_747a9b29fbb7,M4-FUNG-0127,ACTIVATION_AND_EXPERIMENTS,28,experiment_fact,activation_context,regulatable promoter-driven CgsG overexpression in the native fungus,S003,,unreviewed
CF_1f0aac80e448,M4-FUNG-0127,ACTIVATION_AND_EXPERIMENTS,29,experiment_fact,evidence_architecture,transcription-factor activation + targeted gene knockout + in-vitro biochemical analysis,S003,,unreviewed
CF_07f1ac7b34c7,M4-FUNG-0127,ACTIVATION_AND_EXPERIMENTS,30,experiment_fact,baseline_expression,trace-level production under conventional culture conditions,S003,,unreviewed
CF_f128ff2bf1bd,M4-FUNG-0128,PATHWAY_AND_GENES,22,gene_or_mechanism_fact,cluster_size,15 genes in current MIBiG representation,S001,,unreviewed
CF_1612f7847f7f,M4-FUNG-0128,PATHWAY_AND_GENES,23,gene_or_mechanism_fact,EcdG/EcdH/EcdK,iron/2-oxoglutarate oxygenases for hydroxylated amino-acid building blocks of the echinocandin scaffold,S003,,unreviewed
CF_afda72329749,M4-FUNG-0128,PATHWAY_AND_GENES,24,gene_or_mechanism_fact,proline_hydroxylase,fungal proline hydroxylase activity characterized in echinocandin biosynthesis; retained only as homolog-system context for aculeacin,S004,,unreviewed
CF_c32344e8c5b7,M4-FUNG-0128,PATHWAY_AND_GENES,25,gene_or_mechanism_fact,NRPS_core,type-I NRPS scaffold assembly inferred from cluster architecture and echinocandin chemistry,S001; S005,,unreviewed
CF_4129e5b4ebfc,M4-FUNG-0128,EXPERIMENTS_AND_CONTEXT,28,experiment_fact,evidence_architecture,in-vitro enzyme assays + knockout studies + structure/homology inference across echinocandin systems,S003; S004; S005,,unreviewed
CF_ee615c0ded35,M4-FUNG-0128,EXPERIMENTS_AND_CONTEXT,29,experiment_fact,biological_role,antifungal echinocandin-family metabolite; native ecological role in A. japonicus NR,S005,,unreviewed
CF_e850c4b9697b,M4-FUNG-0129,PATHWAY_AND_RELATIONSHIPS,22,unresolved_compact_fact,lnaA / lnbA,homologous noncanonical A-PCP-R NRPS-like amino-acid reductases lacking condensation domains,S003,,unreviewed
CF_12fd886c8e7d,M4-FUNG-0129,PATHWAY_AND_RELATIONSHIPS,23,unresolved_compact_fact,pathway_relationship,lna and lnb clusters produce overlapping metabolite sets and are partially redundant,S003,,unreviewed
CF_3ff392e6d5c2,M4-FUNG-0129,PATHWAY_AND_RELATIONSHIPS,24,unresolved_compact_fact,developmental_context,combined lnaA deletion/lnbA knockdown strongly suppresses sclerotial formation,S003,,unreviewed
CF_d5b44591adf4,M4-FUNG-0130,GENES_AND_FUNCTION,22,gene_or_mechanism_fact,biF,8-amino-7-oxononanoate synthase,S003,,unreviewed
CF_97c076faf468,M4-FUNG-0130,GENES_AND_FUNCTION,23,gene_or_mechanism_fact,bioDA,bifunctional enzyme supplying two consecutive late precursor-to-biotin steps; functional complementation supports the fused fungal architecture,S003,,unreviewed
CF_13f7a885a68f,M4-FUNG-0130,GENES_AND_FUNCTION,24,gene_or_mechanism_fact,biB,biotin synthase,S003,,unreviewed
CF_c5b50063853c,M4-FUNG-0130,EXPERIMENTS_AND_CONTEXT,27,experiment_fact,functional_validation,homology identification + E. coli auxotroph complementation + A. nidulans mutant complementation,S003,,unreviewed
CF_a1eb564c9000,M4-FUNG-0130,EXPERIMENTS_AND_CONTEXT,28,experiment_fact,engineering_use,bioDA complementation produces biotin-prototrophic transformants and was demonstrated as a selectable transformation marker,S003,,unreviewed
CF_5bfde5f401ce,M4-FUNG-0131,GENES_AND_FUNCTION,22,gene_or_mechanism_fact,biF / ACR44942.1,8-amino-7-oxononanoate synthase,S001; S003,,unreviewed
CF_38d9959f0790,M4-FUNG-0131,GENES_AND_FUNCTION,23,gene_or_mechanism_fact,biDA / ACR44943.1,bifunctional fusion participating in two consecutive biotin-pathway steps,S001; S003,,unreviewed
CF_f9e1ec72fd65,M4-FUNG-0131,GENES_AND_FUNCTION,24,gene_or_mechanism_fact,biB / ACR44944.1,biotin synthase,S001; S003,,unreviewed
CF_4d37e13ff2c9,M4-FUNG-0131,EXPERIMENTS_AND_CONTEXT,27,experiment_fact,functional_validation,homology searches and complementation of bacterial/fungal biotin-auxotrophic mutants,S003,,unreviewed
CF_85e9ac02e347,M4-FUNG-0131,EXPERIMENTS_AND_CONTEXT,28,experiment_fact,pathway_type,clustered primary-metabolic vitamin biosynthesis rather than specialized-metabolite chemistry,S003,,unreviewed
CF_5987ba3693cb,M4-FUNG-0132,GENES_AND_EXPERIMENTS,22,gene_or_mechanism_fact,MaNPS1 / NPS1,nonribosomal peptide synthetase required for serinocyclin production,S003,,unreviewed
CF_61e25c6ad7b5,M4-FUNG-0132,GENES_AND_EXPERIMENTS,23,gene_or_mechanism_fact,knockout_phenotype,serinocyclins detectable in wild-type conidia but undetectable in ΔMaNPS1 conidia,S003,,unreviewed
CF_936843775413,M4-FUNG-0132,GENES_AND_EXPERIMENTS,24,gene_or_mechanism_fact,pathway_specificity_control,destruxin production unaffected by MaNPS1 disruption,S003,,unreviewed
CF_2eb3104f0def,M4-FUNG-0132,DEVELOPMENTAL_AND_MEASUREMENT_CONTEXT,27,measurement_fact,developmental_window,serinocyclins associated with conidia and not detected in the other examined developmental stages,S003,,unreviewed
CF_68b6d1a59ed7,M4-FUNG-0132,DEVELOPMENTAL_AND_MEASUREMENT_CONTEXT,28,measurement_fact,mass_spectral_signature_A,"reported ions include m/z 673 [M+H]+, 695 [M+Na]+, and 711 [M+K]+ for serinocyclin A",S003,,unreviewed
CF_83adbe9ed920,M4-FUNG-0132,DEVELOPMENTAL_AND_MEASUREMENT_CONTEXT,29,measurement_fact,biological_role,proposed conidial/spore-associated factor; direct virulence requirement not established by the defining study,S003,,unreviewed
CF_6cf4238d9a32,M4-FUNG-0133,CORE_FUNCTIONAL_ARCHITECTURE,22,unresolved_compact_fact,dimethylallyltryptophan_synthase,entry enzyme for prenylated tryptophan formation in the ergot alkaloid pathway,S001; S003,,unreviewed
CF_c5619a134ad5,M4-FUNG-0133,CORE_FUNCTIONAL_ARCHITECTURE,23,unresolved_compact_fact,N_methyltransferase,methyltransferase in early ergoline-skeleton biosynthesis,S001; S003,,unreviewed
