measurement_key,dossier_id,measurement_id,subject_type,subject_id,analyte_raw,value_raw,value_numeric,unit_raw,denominator_raw,timepoint_raw,statistic_raw,n_raw,detection_limit_raw,direction_vs_control_raw,source_ids,note,source_row
M4-FUNG-0044:Q001,M4-FUNG-0044,Q001,EXPERIMENT,M4-FUNG-0044:E001,MIBiG displayed-region length,52759,52759.0,bp,"CH476594.1:399,827–452,585",sequence,exact,1,,,S001,,143
M4-FUNG-0044:Q002,M4-FUNG-0044,Q002,EXPERIMENT,M4-FUNG-0044:E001,evidence-supported locus length,32759,32759.0,bp,"399,827–432,585",sequence,inclusive calculation,1,,,S001,,144
M4-FUNG-0044:Q003,M4-FUNG-0044,Q003,EXPERIMENT,M4-FUNG-0044:E001,ter BGC gene count,11,11.0,genes,terA–J + terR,functional locus,count,1,,,S003; S011,,145
M4-FUNG-0044:Q004,M4-FUNG-0044,Q004,EXPERIMENT,M4-FUNG-0044:E003,PDB versus glucose-minimal PterA induction,200,200.0,to 500 fold,PterA:lacZ,48–72 h,reported range,,,higher,S004,,146
M4-FUNG-0044:Q005,M4-FUNG-0044,Q005,EXPERIMENT,M4-FUNG-0044:E003,fruit-juice promoter activity relative to PDB,5,5.0,>= fold,banana/carrot/peach/apple juice,24–48 h,reported lower bound,,,higher,S004,,147
M4-FUNG-0044:Q006,M4-FUNG-0044,Q006,EXPERIMENT,M4-FUNG-0044:E003,Sabouraud/YPD activity relative to PDB,10,10.0,to 30 %,PterA:lacZ,48–72 h,reported range,,,,S004,,148
M4-FUNG-0044:Q007,M4-FUNG-0044,Q007,EXPERIMENT,M4-FUNG-0044:E003,glucose+1% casamino-acids induction,20,20.0,to 30 fold,versus glucose minimal,reporter,reported range,,,higher,S004,,149
M4-FUNG-0044:Q008,M4-FUNG-0044,Q008,EXPERIMENT,M4-FUNG-0044:E002,terA expression relative to terB,8,8.0,to 14 fold,shared bidirectional promoter,inducing conditions,reported range,,,higher,S005; S011,,150
M4-FUNG-0044:Q009,M4-FUNG-0044,Q009,EXPERIMENT,M4-FUNG-0044:E006,fruit lesion photographs,40,40.0,h,banana peel,spot assay,reported,,,,S004,First image timepoint.,151
M4-FUNG-0044:Q010,M4-FUNG-0044,Q010,EXPERIMENT,M4-FUNG-0044:E006,fruit lesion photographs second timepoint,60,60.0,h,banana peel,spot assay,reported,,,,S004,,152
M4-FUNG-0044:Q011,M4-FUNG-0044,Q011,EXPERIMENT,M4-FUNG-0044:E006,fruit-extract dilution series endpoint,256,256.0,fold dilution,starting from undiluted extract,spot assay,reported maximum displayed dilution,,,,S004,,153
M4-FUNG-0044:Q012,M4-FUNG-0044,Q012,EXPERIMENT,M4-FUNG-0044:E007,iron-reduction pH optimum,3,3.0,to 4 pH,terrein ferric-reduction reaction,cell-free,reported range,,,,S004,,154
M4-FUNG-0044:Q013,M4-FUNG-0044,Q013,EXPERIMENT,M4-FUNG-0044:E008,high iron condition,200,200.0,µM FeCl3,growth assay,pre-growth/iron replete,reported,,,,S004,,155
M4-FUNG-0044:Q014,M4-FUNG-0044,Q014,EXPERIMENT,M4-FUNG-0044:E008,low iron condition,2,2.0,µM FeCl3,growth assay,iron-limited,reported,,,,S004,,156
M4-FUNG-0044:Q015,M4-FUNG-0044,Q015,EXPERIMENT,M4-FUNG-0044:E008,zero-iron condition,0,0.0,µM FeCl3,growth assay,iron-limited,reported,,,,S004,,157
M4-FUNG-0044:Q016,M4-FUNG-0044,Q016,UNRESOLVED_REFERENCE,M001,terrein molecular formula,C8H10O3,,formula,terrein,structure,exact,,,,S003; S012,,158
M4-FUNG-0044:Q017,M4-FUNG-0044,Q017,UNRESOLVED_REFERENCE,M008,PMA molecular formula,C7H8O4,,formula,terrein oxidation product,structure,exact,,,,S004,,159
M4-FUNG-0044:Q018,M4-FUNG-0044,Q018,UNRESOLVED_REFERENCE,MIBiG,current database product formula,C8H10O3,,formula,isoterrein,database,exact,,,,S001,Same formula does not imply same stereochemical identity.,160
M4-FUNG-0045:Q001,M4-FUNG-0045,Q001,EXPERIMENT,M4-FUNG-0045:E001,MIBiG displayed length,51400,51400.0,bp,GU574477.1,sequence,exact,1,,,S001,,139
M4-FUNG-0045:Q002,M4-FUNG-0045,Q002,EXPERIMENT,M4-FUNG-0045:E001,named functional vrt genes,14,14.0,genes,vrtA–L + vrtR1/R2,functional programme,literature count,1,,,S003,,140
M4-FUNG-0045:Q003,M4-FUNG-0045,Q003,EXPERIMENT,M4-FUNG-0045:E001,current displayed CDS features,22,22.0,CDSs,MIBiG interval,database,current count,1,,,S001,,141
M4-FUNG-0045:Q004,M4-FUNG-0045,Q004,UNRESOLVED_REFERENCE,M001,viridicatumtoxin formula,C30H31NO10,,formula,compound,structure,exact,,,,S001,,142
M4-FUNG-0046:Q001,M4-FUNG-0046,Q001,EXPERIMENT,M4-FUNG-0046:E001,MIBiG display length,45340,45340.0,bp,ACJE01000012.1,sequence,exact,1,,,S001,,135
M4-FUNG-0046:Q002,M4-FUNG-0046,Q002,EXPERIMENT,M4-FUNG-0046:E002,yan cluster genes,10,10.0,genes,yanA-I + yanR,functional programme,reported,1,,,S003,,136
M4-FUNG-0046:Q003,M4-FUNG-0046,Q003,EXPERIMENT,M4-FUNG-0046:E002,named branch congeners F-J,5,5.0,congeners,yanuthone branches,metabolites,reported,,,,S003,,137
M4-FUNG-0046:Q004,M4-FUNG-0046,Q004,UNRESOLVED_REFERENCE,M001,yanuthone D formula,C28H38O8,,formula,compound,structure,exact,,,,S001,,138
M4-FUNG-0047:Q001,M4-FUNG-0047,Q001,EXPERIMENT,M4-FUNG-0047:E001,MIBiG displayed length,44724,44724.0,bp,CH476597.1,sequence,exact,1,,,S001,,135
M4-FUNG-0047:Q002,M4-FUNG-0047,Q002,EXPERIMENT,M4-FUNG-0047:E001,functional cluster genes,9,9.0,genes,ata functional set,deletion-defined,reported,1,,,S003,,136
M4-FUNG-0047:Q003,M4-FUNG-0047,Q003,EXPERIMENT,M4-FUNG-0047:E001,pathway natural products isolated,17,17.0,compounds,WT + mutants,study total,reported,,,,S003,,137
M4-FUNG-0047:Q004,M4-FUNG-0047,Q004,EXPERIMENT,M4-FUNG-0047:E001,novel natural products,9,9.0,compounds,study total,novelty,reported,,,,S003,,138
M4-FUNG-0047:Q005,M4-FUNG-0047,Q005,UNRESOLVED_REFERENCE,M001,acetylaranotin formula,C22H20N2O8S2,,formula,compound,structure,exact,,,,S001,,139
M4-FUNG-0048:Q001,M4-FUNG-0048,Q001,EXPERIMENT,M4-FUNG-0048:E001,MIBiG display length,47132,47132.0,bp,DS027698.1,sequence,exact,1,,,S001,,131
M4-FUNG-0048:Q002,M4-FUNG-0048,Q002,EXPERIMENT,M4-FUNG-0048:E001,functional genes,3,3.0,genes,anaPS/PT/AT,core,count,1,,,S003,,132
M4-FUNG-0048:Q003,M4-FUNG-0048,Q003,EXPERIMENT,M4-FUNG-0048:E002,AnaPT Km DMAPP,156,156.0,µM,AnaPT,steady-state,reported,,,,S003,,133
M4-FUNG-0048:Q004,M4-FUNG-0048,Q004,EXPERIMENT,M4-FUNG-0048:E002,AnaPT Km benzodiazepinedione,232,232.0,µM,AnaPT,steady-state,reported,,,,S003,,134
M4-FUNG-0048:Q005,M4-FUNG-0048,Q005,EXPERIMENT,M4-FUNG-0048:E002,AnaPT kcat,1.5,1.5,s^-1,AnaPT,steady-state,reported,,,,S003,,135
M4-FUNG-0048:Q006,M4-FUNG-0048,Q006,EXPERIMENT,M4-FUNG-0048:E003,AnaAT Km acetyl-CoA,96,96.0,µM,AnaAT,steady-state,reported,,,,S003,,136
M4-FUNG-0048:Q007,M4-FUNG-0048,Q007,EXPERIMENT,M4-FUNG-0048:E003,AnaAT Km aszonalenin,61,61.0,µM,AnaAT,steady-state,reported,,,,S003,,137
M4-FUNG-0048:Q008,M4-FUNG-0048,Q008,EXPERIMENT,M4-FUNG-0048:E003,AnaAT kcat,0.14,0.14,s^-1,AnaAT,steady-state,reported,,,,S003,,138
M4-FUNG-0049:Q001,M4-FUNG-0049,Q001,EXPERIMENT,M4-FUNG-0049:E001,sequenced neighborhood,63,63.0,kb,around APS1,sequence,reported,,,,S003,,136
M4-FUNG-0049:Q002,M4-FUNG-0049,Q002,EXPERIMENT,M4-FUNG-0049:E002,genes in neighborhood tested,19,19.0,genes,local survey,deletion screen,reported,,,,S003,,137
M4-FUNG-0049:Q003,M4-FUNG-0049,Q003,EXPERIMENT,M4-FUNG-0049:E002,genes required in source deletion study,8,8.0,genes,functional core,deletion-defined,reported,,,,S003,,138
M4-FUNG-0049:Q004,M4-FUNG-0049,Q004,EXPERIMENT,M4-FUNG-0049:E001,apicidin-deficient T-DNA mutants,24,24.0,mutants,screen,count,reported,,,,S003,,139
M4-FUNG-0049:Q005,M4-FUNG-0049,Q005,UNRESOLVED_REFERENCE,APS1,APS1 ORF length,15488,15488.0,bp,APS1,coding sequence,reported,,,,S003,,140
M4-FUNG-0049:Q006,M4-FUNG-0049,Q006,UNRESOLVED_REFERENCE,APS1,APS1 predicted protein mass,567,567.0,kDa,APS1,protein,reported,,,,S003,,141
M4-FUNG-0049:Q007,M4-FUNG-0049,Q007,UNRESOLVED_REFERENCE,M001,apicidin formula,C34H49N5O6,,formula,compound,structure,exact,,,,S001,,142
M4-FUNG-0049:Q008,M4-FUNG-0049,Q008,EXPERIMENT,M4-FUNG-0049:E005,apicidin production,5,5.0,fold,wild type,rice-culture endpoint,reported comparison,3,NR,increase,S003,Three APS2-overexpression transformants were reported to produce about fivefold more apicidin than wild type in rice culture.,143
M4-FUNG-0050:Q001,M4-FUNG-0050,Q001,EXPERIMENT,M4-FUNG-0050:E001,MIBiG region length,35683,35683.0,bp,EU886741.1,sequence,exact,1,,,S001,,131
M4-FUNG-0050:Q002,M4-FUNG-0050,Q002,UNRESOLVED_REFERENCE,G001,aba1 ORF length,34980,34980.0,bp,aba1,coding sequence,exact,1,,,S003,,132
M4-FUNG-0050:Q003,M4-FUNG-0050,Q003,UNRESOLVED_REFERENCE,G001,Aba1 protein length,11659,11659.0,aa,Aba1,protein,reported,1,,,S003,,133
M4-FUNG-0050:Q004,M4-FUNG-0050,Q004,UNRESOLVED_REFERENCE,G001,Aba1 calculated molecular mass,1286254,1286254.0,Da,Aba1,protein,reported,1,,,S003,,134
M4-FUNG-0050:Q005,M4-FUNG-0050,Q005,UNRESOLVED_REFERENCE,G001,biosynthetic modules,9,9.0,modules,Aba1,architecture,reported,1,,,S003,,135
M4-FUNG-0050:Q006,M4-FUNG-0050,Q006,UNRESOLVED_REFERENCE,G001,embedded methylation domains,4,4.0,domains,Aba1,architecture,reported,1,,,S003,,136
M4-FUNG-0050:Q007,M4-FUNG-0050,Q007,UNRESOLVED_REFERENCE,M001,aureobasidin A formula,C60H92N8O11,,formula,compound,structure,exact,,,,S001,,137
M4-FUNG-0051:Q001,M4-FUNG-0051,Q001,EXPERIMENT,M4-FUNG-0051:E001,MIBiG display length,41205,41205.0,bp,FJ439897.1,sequence,exact,1,,,S001,,131
M4-FUNG-0051:Q002,M4-FUNG-0051,Q002,EXPERIMENT,M4-FUNG-0051:E002,insect host species tested,3,3.0,species,virulence panel,count,reported,,,,S003,,132
M4-FUNG-0051:Q003,M4-FUNG-0051,Q003,UNRESOLVED_REFERENCE,M001,bassianolide formula,C48H84N4O12,,formula,compound,structure,exact,,,,S001,,133
M4-FUNG-0052:Q001,M4-FUNG-0052,Q001,EXPERIMENT,M4-FUNG-0052:E001,MIBiG display length,33475,33475.0,bp,EU886196.1,sequence,exact,1,,,S001,,131
M4-FUNG-0052:Q002,M4-FUNG-0052,Q002,UNRESOLVED_REFERENCE,G002,BbBEAS protein length,3189,3189.0,aa,BbBEAS,protein,reported,1,,,S003,,132
M4-FUNG-0052:Q003,M4-FUNG-0052,Q003,UNRESOLVED_REFERENCE,G002,BbBEAS molecular mass,351.9,351.9,kDa,BbBEAS,protein,reported,1,,,S003,,133
M4-FUNG-0052:Q004,M4-FUNG-0052,Q004,EXPERIMENT,M4-FUNG-0052:E003,insect hosts tested,3,3.0,species,virulence panel,count,reported,,,,S003,,134
M4-FUNG-0052:Q005,M4-FUNG-0052,Q005,UNRESOLVED_REFERENCE,M001,beauvericin formula,C45H57N3O9,,formula,compound,structure,reported,,,,S005,,135
M4-FUNG-0053:Q001,M4-FUNG-0053,Q001,EXPERIMENT,M4-FUNG-0053:E001,historical seed-locus length,26881,26881.0,bp,JPKY01000002.1,sequence,derived,1,,,S001,,133
M4-FUNG-0053:Q002,M4-FUNG-0053,Q002,EXPERIMENT,M4-FUNG-0053:E001,PcbAB ORF length,11136,11136.0,bp,pcbAB,coding sequence,reported,1,,,S003,,134
M4-FUNG-0053:Q003,M4-FUNG-0053,Q003,EXPERIMENT,M4-FUNG-0053:E001,PcbAB protein length,3712,3712.0,aa,PcbAB,protein,reported,1,,,S003,,135
M4-FUNG-0053:Q004,M4-FUNG-0053,Q004,EXPERIMENT,M4-FUNG-0053:E003,CefM transmembrane segments,12,12.0,segments,CefM,protein topology,reported,1,,,S005,,136
M4-FUNG-0053:Q005,M4-FUNG-0053,Q005,EXPERIMENT,M4-FUNG-0053:E003,microbody abundance timepoint,72,72.0,h,differentiating culture,localization,reported,,,,S005,,137
M4-FUNG-0053:Q006,M4-FUNG-0053,Q006,EXPERIMENT,M4-FUNG-0053:E004,cefR overexpression effect on PenN secretion,60,60.0,percent decrease up to,PenN secretion,engineering,reported max,,,decrease,S006,,138
M4-FUNG-0053:Q007,M4-FUNG-0053,Q007,EXPERIMENT,M4-FUNG-0053:E005,cefT amplification effect on CPC,100,100.0,percent increase up to,CPC production,engineering,reported max,,,increase,S012,,139
M4-FUNG-0054:Q001,M4-FUNG-0054,Q001,EXPERIMENT,M4-FUNG-0054:E001,historical seed-locus length,5771,5771.0,bp,JPKY01000040.1,sequence,derived,1,,,S001,,131
M4-FUNG-0054:Q002,M4-FUNG-0054,Q002,EXPERIMENT,M4-FUNG-0054:E001,cefEF-cefG intergenic separation,1114,1114.0,bp,divergent promoter region,genomic organization,reported,1,,,S003,,132
M4-FUNG-0054:Q003,M4-FUNG-0054,Q003,UNRESOLVED_REFERENCE,M004,cephalosporin C formula,C16H21N3O8S,,formula,compound,structure,reported,,,,S005,,133
M4-FUNG-0055:Q001,M4-FUNG-0055,Q001,EXPERIMENT,M4-FUNG-0055:E001,MIBiG displayed region length,43979,43979.0,bp,,,,,,,S001,,131
M4-FUNG-0055:Q002,M4-FUNG-0055,Q002,EXPERIMENT,M4-FUNG-0055:E001,displayed CDS count,15,15.0,genes,,,,,,,S001,,132
M4-FUNG-0056:Q001,M4-FUNG-0056,Q001,EXPERIMENT,M4-FUNG-0056:E001,MIBiG displayed region length,110488,110488.0,bp,,,,,,,S001,,142
M4-FUNG-0056:Q002,M4-FUNG-0056,Q002,EXPERIMENT,M4-FUNG-0056:E001,displayed CDS count,20,20.0,genes,,,,,,,S001,,143
M4-FUNG-0056:Q003,M4-FUNG-0056,Q003,EXPERIMENT,M4-FUNG-0056:E001,experimentally defined sim programme,12,12.0,genes,,,,,,,S005,,144
M4-FUNG-0056:Q004,M4-FUNG-0056,Q004,EXPERIMENT,M4-FUNG-0056:E004,cytosporin output change,26.15,26.15,%,,,,,,increase,S005,,145
M4-FUNG-0057:Q001,M4-FUNG-0057,Q001,EXPERIMENT,M4-FUNG-0057:E001,MIBiG region length,106198,106198.0,bp,,,,,,,S001,,143
M4-FUNG-0057:Q002,M4-FUNG-0057,Q002,EXPERIMENT,M4-FUNG-0057:E001,displayed CDS count,21,21.0,genes,,,,,,,S001,,144
M4-FUNG-0057:Q003,M4-FUNG-0057,Q003,EXPERIMENT,M4-FUNG-0057:E006,locust WT LT50,105.4,105.4,h,,,,,,,S004,,145
M4-FUNG-0057:Q004,M4-FUNG-0057,Q004,EXPERIMENT,M4-FUNG-0057:E006,locust ΔdtxS2 LT50,112.4,112.4,h,,,,,,increase vs WT,S004,,146
M4-FUNG-0057:Q005,M4-FUNG-0057,Q005,EXPERIMENT,M4-FUNG-0057:E006,silkworm WT LT50,79.3,79.3,h,,,,,,,S004,,147
M4-FUNG-0057:Q006,M4-FUNG-0057,Q006,EXPERIMENT,M4-FUNG-0057:E006,silkworm ΔdtxS2 LT50,88,88.0,h,,,,,,increase vs WT,S004,,148
M4-FUNG-0058:Q001,M4-FUNG-0058,Q001,EXPERIMENT,M4-FUNG-0058:E001,local ecd genes,12,12.0,genes,,,,,,,S004,,132
M4-FUNG-0058:Q002,M4-FUNG-0058,Q002,EXPERIMENT,M4-FUNG-0058:E003,EcdA protein length,7260,7260.0,aa,,,,,,,S004,,133
M4-FUNG-0058:Q003,M4-FUNG-0058,Q003,EXPERIMENT,M4-FUNG-0058:E003,EcdI protein length,559,559.0,aa,,,,,,,S004,,134
M4-FUNG-0059:Q001,M4-FUNG-0059,Q001,EXPERIMENT,M4-FUNG-0059:E001,MIBiG region length,10934,10934.0,bp,,,,,,,S001,,119
M4-FUNG-0059:Q002,M4-FUNG-0059,Q002,EXPERIMENT,M4-FUNG-0059:E001,esyn1 ORF length,9393,9393.0,bp,,,,,,,S004,,120
M4-FUNG-0059:Q003,M4-FUNG-0059,Q003,EXPERIMENT,M4-FUNG-0059:E001,Esyn1 protein length,3131,3131.0,aa,,,,,,,S004,,121
M4-FUNG-0059:Q004,M4-FUNG-0059,Q004,EXPERIMENT,M4-FUNG-0059:E001,Esyn1 reported molecular mass,346.9,346.9,kDa,,,,,,,S004,,122
M4-FUNG-0060:Q001,M4-FUNG-0060,Q001,EXPERIMENT,M4-FUNG-0060:E001,MIBiG displayed region length,19379,19379.0,bp,,,,,,,S001,,126
M4-FUNG-0060:Q002,M4-FUNG-0060,Q002,EXPERIMENT,M4-FUNG-0060:E001,displayed genes,6,6.0,genes,,,,,,,S001,,127
M4-FUNG-0061:Q001,M4-FUNG-0061,Q001,EXPERIMENT,M4-FUNG-0061:E001,MIBiG evidence-locus length,24812,24812.0,bp,,,,,,,S001,,128
M4-FUNG-0061:Q002,M4-FUNG-0061,Q002,EXPERIMENT,M4-FUNG-0061:E001,MIBiG locus genes,5,5.0,genes,,,,,,,S001,,129
M4-FUNG-0062:Q001,M4-FUNG-0062,Q001,EXPERIMENT,M4-FUNG-0062:E001,MIBiG evidence-locus length,18536,18536.0,bp,,,,,,,S001,,127
M4-FUNG-0062:Q002,M4-FUNG-0062,Q002,EXPERIMENT,M4-FUNG-0062:E001,HcpA protein length,6064,6064.0,aa,,,,,,,S004,,128
M4-FUNG-0062:Q003,M4-FUNG-0062,Q003,EXPERIMENT,M4-FUNG-0062:E001,MIBiG cyclic congeners,10,10.0,compounds,,,,,,,S001,,129
M4-FUNG-0062:Q004,M4-FUNG-0062,Q004,EXPERIMENT,M4-FUNG-0062:E001,profiling time,168,168.0,h,,,,,,,S004,,130
M4-FUNG-0063:Q001,M4-FUNG-0063,Q001,EXPERIMENT,M4-FUNG-0063:E001,historical representative interval length,26265,26265.0,bp,,,,,,,S003,,134
M4-FUNG-0063:Q002,M4-FUNG-0063,Q002,EXPERIMENT,M4-FUNG-0063:E001,historical MIBiG displayed features,14,14.0,features,,,,,,,S001,,135
M4-FUNG-0064:Q001,M4-FUNG-0064,Q001,EXPERIMENT,M4-FUNG-0064:E005,TOX2 mapped span,600,600.0,kb,,,approximate,,,,S004,,128
M4-FUNG-0064:Q002,M4-FUNG-0064,Q002,EXPERIMENT,M4-FUNG-0064:E005,major TOX2 chromosome size,3.5,3.5,Mb,,,,,,,S004,,129
M4-FUNG-0064:Q003,M4-FUNG-0064,Q003,EXPERIMENT,M4-FUNG-0064:E005,second TOXE-bearing chromosome,0.7,0.7,Mb,,,,,,,S004,,130
M4-FUNG-0064:Q004,M4-FUNG-0064,Q004,EXPERIMENT,M4-FUNG-0064:E001,HTS1 ORF length,15.7,15.7,kb,,,,,,,S013,,131
M4-FUNG-0064:Q005,M4-FUNG-0064,Q005,EXPERIMENT,M4-FUNG-0064:E001,HTS protein mass,574.6,574.6,kDa,,,,,,,S013,,132
M4-FUNG-0064:Q006,M4-FUNG-0064,Q006,EXPERIMENT,M4-FUNG-0064:E006,progeny with at least one TOX2 gene loss,8,8.0,progeny,~200 examined,,0.04,,,,S009,,133
M4-FUNG-0065:Q001,M4-FUNG-0065,Q001,EXPERIMENT,M4-FUNG-0065:E001,MIBiG evidence-locus length,22264,22264.0,bp,,,,,,,S001,,128
M4-FUNG-0065:Q002,M4-FUNG-0065,Q002,EXPERIMENT,M4-FUNG-0065:E001,functional has genes,8,8.0,genes,,,,,,,S003,,129
M4-FUNG-0065:Q003,M4-FUNG-0065,Q003,EXPERIMENT,M4-FUNG-0065:E001,current generated region length,46730,46730.0,bp,,,,,,,S001,,130
M4-FUNG-0066:Q001,M4-FUNG-0066,Q001,EXPERIMENT,M4-FUNG-0066:E001,amplified region length,56820,56820.0,bp,,,,,,,S001; S003,,125
M4-FUNG-0066:Q002,M4-FUNG-0066,Q002,EXPERIMENT,M4-FUNG-0066:E001,ORFs in amplified region,16,16.0,ORFs,,,,,,,S003,,126
M4-FUNG-0066:Q003,M4-FUNG-0066,Q003,EXPERIMENT,M4-FUNG-0066:E001,established catalytic core genes,3,3.0,genes,,,,,,,S003; S006,,127
M4-FUNG-0066:Q004,M4-FUNG-0066,Q004,EXPERIMENT,M4-FUNG-0066:E002,high-producer copy-number range,~6–14,,copies,,,,,,,S003; S004,,128
M4-FUNG-0067:Q001,M4-FUNG-0067,Q001,EXPERIMENT,M4-FUNG-0067:E001,current MIBiG region length,59497,59497.0,bp,,,,,,,S001,,124
M4-FUNG-0067:Q002,M4-FUNG-0067,Q002,EXPERIMENT,M4-FUNG-0067:E001,direct catalytic core genes,3,3.0,genes,,,,,,,S001; S003,,125
M4-FUNG-0067:Q003,M4-FUNG-0067,Q003,EXPERIMENT,M4-FUNG-0067:E001,pcbAB span,11376,11376.0,bp,,,,,,,S001,,126
M4-FUNG-0068:Q001,M4-FUNG-0068,Q001,EXPERIMENT,M4-FUNG-0068:E001,evidence-locus length,20659,20659.0,bp,,,,,,,S001,,131
M4-FUNG-0068:Q002,M4-FUNG-0068,Q002,EXPERIMENT,M4-FUNG-0068:E001,functional locus genes,7,7.0,genes,,,,,,,S001; S003,,132
M4-FUNG-0068:Q003,M4-FUNG-0068,Q003,EXPERIMENT,M4-FUNG-0068:E001,recorded pathway metabolites,7,7.0,metabolites,,,,,,,S001,,133
M4-FUNG-0069:Q001,M4-FUNG-0069,Q001,EXPERIMENT,M4-FUNG-0069:E001,evidence-locus length,9759,9759.0,bp,,,,,,,S001,,125
M4-FUNG-0069:Q002,M4-FUNG-0069,Q002,EXPERIMENT,M4-FUNG-0069:E001,reconstructed pathway proteins,5,5.0,proteins,,,,,,,S003,,126
M4-FUNG-0069:Q003,M4-FUNG-0069,Q003,EXPERIMENT,M4-FUNG-0069:E001,current generated MIBiG region length,42913,42913.0,bp,,,,,,,S001,,127
M4-FUNG-0070:Q001,M4-FUNG-0070,Q001,EXPERIMENT,M4-FUNG-0070:E001,direct functional genes,4,4.0,genes,,,,,,,S003,,123
M4-FUNG-0070:Q002,M4-FUNG-0070,Q002,EXPERIMENT,M4-FUNG-0070:E003,VlmS NRPS modules,7,7.0,modules,,,,,,,S004,,124
M4-FUNG-0070:Q003,M4-FUNG-0070,Q003,EXPERIMENT,M4-FUNG-0070:E003,VlmS epimerization domains,3,3.0,domains,"modules 2, 3 and 6",,,,,,S004,,125
M4-FUNG-0071:Q001,M4-FUNG-0071,Q001,EXPERIMENT,M4-FUNG-0071:E001,MIBiG evidence-locus length,28295,28295.0,bp,,,,,,,S001,,139
M4-FUNG-0071:Q002,M4-FUNG-0071,Q002,EXPERIMENT,M4-FUNG-0071:E001,current generated region length,40923,40923.0,bp,,,,,,,S001,,140
M4-FUNG-0071:Q003,M4-FUNG-0071,Q003,EXPERIMENT,M4-FUNG-0071:E001,displayed CDS count,19,19.0,genes,,,,,,,S001,,141
M4-FUNG-0071:Q004,M4-FUNG-0071,Q004,EXPERIMENT,M4-FUNG-0071:E001,UstA YAIG repeats,16,16.0,repeats,,,,,,,S004,,142
M4-FUNG-0072:Q001,M4-FUNG-0072,Q001,EXPERIMENT,M4-FUNG-0072:E003,resolved aflatrem loci,2,2.0,loci,separate chromosomes,,,,,,S004,,129
M4-FUNG-0072:Q002,M4-FUNG-0072,Q002,EXPERIMENT,M4-FUNG-0072:E003,known pathway genes,8,8.0,genes,ATM1 + ATM2,,,,,,S004,,130
M4-FUNG-0072:Q003,M4-FUNG-0072,Q003,EXPERIMENT,M4-FUNG-0072:E001,ATM1 genes,3,3.0,genes,,,,,,,S003,,131
M4-FUNG-0072:Q004,M4-FUNG-0072,Q004,EXPERIMENT,M4-FUNG-0072:E003,ATM2 genes,5,5.0,genes,,,,,,,S004,,132
M4-FUNG-0073:Q001,M4-FUNG-0073,Q001,EXPERIMENT,M4-FUNG-0073:E001,core co-regulated BcBOT genes,5,5.0,genes,BcBOT1-BcBOT5,,,,,,,,129
M4-FUNG-0073:Q002,M4-FUNG-0073,Q002,EXPERIMENT,M4-FUNG-0073:E004,expanded local BOT-region genes,7,7.0,genes,including BcBot6/BcBot7,,,,,,,,130
M4-FUNG-0073:Q003,M4-FUNG-0073,Q003,EXPERIMENT,M4-FUNG-0073:E001,MIBiG interval length,29501,29501.0,bp,CP009816.1:2216500-2246000,,,,,,,,131
M4-FUNG-0074:Q001,M4-FUNG-0074,Q001,EXPERIMENT,M4-FUNG-0074:E001,PR-toxin reduction after prx1-prx4 silencing,65-75,,percent,relative to control,,,,,,,,135
M4-FUNG-0074:Q002,M4-FUNG-0074,Q002,EXPERIMENT,M4-FUNG-0074:E003,PR-toxin reduction after ORF5/6/8 silencing,20-40,,percent,relative to control,,,,,,,,136
M4-FUNG-0074:Q003,M4-FUNG-0074,Q003,EXPERIMENT,M4-FUNG-0074:E002,PR-toxin production in P. chrysogenum npe10,2.6,2.6,fold,versus Wisconsin 54-1255,,,,,,,,137
M4-FUNG-0074:Q004,M4-FUNG-0074,Q004,EXPERIMENT,M4-FUNG-0074:E003,local cluster size,approximately 22.4,,kb,11 ORFs,,,,,,,,138
M4-FUNG-0075:Q001,M4-FUNG-0075,Q001,EXPERIMENT,M4-FUNG-0075:E001,PbcR-responsive cluster genes,7,7.0,genes,,,,,,up,S003,,128
M4-FUNG-0075:Q002,M4-FUNG-0075,Q002,EXPERIMENT,M4-FUNG-0075:E001,AN1594 transcript change,785,785.0,fold,,,,,,up,S003,DNA-array value reported for oe:PbcR versus FGSC A4.,129
M4-FUNG-0075:Q003,M4-FUNG-0075,Q003,EXPERIMENT,M4-FUNG-0075:E001,AN1592 transcript change,673,673.0,fold,,,,,,up,S003,,130
M4-FUNG-0075:Q004,M4-FUNG-0075,Q004,EXPERIMENT,M4-FUNG-0075:E004,modern identified product set,7,7.0,diterpenoids,,,,,,,S006,one new dimeric isopimarane derivative plus six known isopimarane diterpenoids.,131
M4-FUNG-0076:Q001,M4-FUNG-0076,Q001,EXPERIMENT,M4-FUNG-0076:E001,cloned BGC length,15629,15629.0,bp,region,NA,NA,NA,NA,NA,S001; S003,,127
M4-FUNG-0076:Q002,M4-FUNG-0076,Q002,EXPERIMENT,M4-FUNG-0076:E001,cluster ORFs,6,6.0,genes,region,NA,NA,NA,NA,NA,S001; S003,,128
M4-FUNG-0076:Q003,M4-FUNG-0076,Q003,EXPERIMENT,M4-FUNG-0076:E002,minimal enzymes for total heterologous biosynthesis,4,4.0,enzymes,A. oryzae reconstruction,NA,NA,NA,NA,NA,S004,,129
